,mean_value,CellType,treatment,hallmark
1556,44.205727,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1557,45.374874,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1558,46.5256,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1559,49.420147,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1560,47.700737,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1561,44.469147,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1562,46.733536,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1563,44.845535,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1564,47.323467,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1565,45.699688,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1566,45.549873,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1567,46.5501,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1568,47.802143,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1569,47.505733,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1570,47.18211,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1571,46.631348,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1572,42.696342,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1573,46.813065,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1574,44.406044,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1575,46.966232,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1576,43.983143,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1577,47.217953,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1578,46.42561,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1579,49.59996,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1580,45.958057,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1581,50.12647,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1582,47.193626,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1583,45.456562,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1584,47.94794,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1585,48.096973,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1586,46.41601,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1587,44.8267,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1588,47.11953,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1589,49.484474,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1590,47.99288,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1591,46.715755,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1592,51.49059,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1593,49.00188,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1594,45.595585,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1595,43.82837,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1596,47.797123,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1597,45.26833,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1598,45.452003,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1599,47.566113,Eosinophil,IFNb_MOM1000_2h,hallmark_ifna
1600,34.241642,NK,IFNb_MOM1000_2h,hallmark_ifna
1601,33.30681,NK,IFNb_MOM1000_2h,hallmark_ifna
1602,33.617977,NK,IFNb_MOM1000_2h,hallmark_ifna
1603,33.4324,NK,IFNb_MOM1000_2h,hallmark_ifna
1604,33.643093,NK,IFNb_MOM1000_2h,hallmark_ifna
1605,33.23626,NK,IFNb_MOM1000_2h,hallmark_ifna
1606,32.9314,NK,IFNb_MOM1000_2h,hallmark_ifna
1607,34.34868,NK,IFNb_MOM1000_2h,hallmark_ifna
1608,33.451874,NK,IFNb_MOM1000_2h,hallmark_ifna
1609,33.587128,NK,IFNb_MOM1000_2h,hallmark_ifna
1610,33.536762,NK,IFNb_MOM1000_2h,hallmark_ifna
1611,34.168015,NK,IFNb_MOM1000_2h,hallmark_ifna
1612,33.573406,NK,IFNb_MOM1000_2h,hallmark_ifna
1613,34.43436,NK,IFNb_MOM1000_2h,hallmark_ifna
1614,33.815,NK,IFNb_MOM1000_2h,hallmark_ifna
1615,33.15928,NK,IFNb_MOM1000_2h,hallmark_ifna
1616,33.362457,NK,IFNb_MOM1000_2h,hallmark_ifna
1617,32.83499,NK,IFNb_MOM1000_2h,hallmark_ifna
1618,33.88042,NK,IFNb_MOM1000_2h,hallmark_ifna
1619,34.219788,NK,IFNb_MOM1000_2h,hallmark_ifna
1620,34.18844,NK,IFNb_MOM1000_2h,hallmark_ifna
1621,33.20729,NK,IFNb_MOM1000_2h,hallmark_ifna
1622,34.60387,NK,IFNb_MOM1000_2h,hallmark_ifna
1623,34.24718,NK,IFNb_MOM1000_2h,hallmark_ifna
1624,32.920197,NK,IFNb_MOM1000_2h,hallmark_ifna
1625,32.87869,NK,IFNb_MOM1000_2h,hallmark_ifna
1626,32.696095,NK,IFNb_MOM1000_2h,hallmark_ifna
1627,33.42112,NK,IFNb_MOM1000_2h,hallmark_ifna
1628,33.864956,NK,IFNb_MOM1000_2h,hallmark_ifna
1629,33.924034,NK,IFNb_MOM1000_2h,hallmark_ifna
1630,32.948162,NK,IFNb_MOM1000_2h,hallmark_ifna
1631,33.099762,NK,IFNb_MOM1000_2h,hallmark_ifna
1632,33.967678,NK,IFNb_MOM1000_2h,hallmark_ifna
1633,32.86173,NK,IFNb_MOM1000_2h,hallmark_ifna
1634,33.08224,NK,IFNb_MOM1000_2h,hallmark_ifna
1635,33.340336,NK,IFNb_MOM1000_2h,hallmark_ifna
1636,34.26876,NK,IFNb_MOM1000_2h,hallmark_ifna
1637,33.076473,NK,IFNb_MOM1000_2h,hallmark_ifna
1638,33.37536,NK,IFNb_MOM1000_2h,hallmark_ifna
1639,33.9165,NK,IFNb_MOM1000_2h,hallmark_ifna
1640,33.131245,NK,IFNb_MOM1000_2h,hallmark_ifna
1641,34.17967,NK,IFNb_MOM1000_2h,hallmark_ifna
1642,33.42596,NK,IFNb_MOM1000_2h,hallmark_ifna
1643,33.818737,NK,IFNb_MOM1000_2h,hallmark_ifna
1644,33.15749,NK,IFNb_MOM1000_2h,hallmark_ifna
1645,34.06524,NK,IFNb_MOM1000_2h,hallmark_ifna
1646,32.385868,NK,IFNb_MOM1000_2h,hallmark_ifna
1647,34.050312,NK,IFNb_MOM1000_2h,hallmark_ifna
1648,33.737423,NK,IFNb_MOM1000_2h,hallmark_ifna
1649,33.74639,NK,IFNb_MOM1000_2h,hallmark_ifna
1650,33.07054,NK,IFNb_MOM1000_2h,hallmark_ifna
1651,33.50189,NK,IFNb_MOM1000_2h,hallmark_ifna
1652,33.11101,NK,IFNb_MOM1000_2h,hallmark_ifna
1653,33.73655,NK,IFNb_MOM1000_2h,hallmark_ifna
1654,32.731983,NK,IFNb_MOM1000_2h,hallmark_ifna
1655,33.80882,NK,IFNb_MOM1000_2h,hallmark_ifna
1656,33.00499,NK,IFNb_MOM1000_2h,hallmark_ifna
1657,32.71371,NK,IFNb_MOM1000_2h,hallmark_ifna
1658,33.257553,NK,IFNb_MOM1000_2h,hallmark_ifna
1659,33.8436,NK,IFNb_MOM1000_2h,hallmark_ifna
1660,32.9454,NK,IFNb_MOM1000_2h,hallmark_ifna
1661,32.673798,NK,IFNb_MOM1000_2h,hallmark_ifna
1662,33.202526,NK,IFNb_MOM1000_2h,hallmark_ifna
1663,33.324142,NK,IFNb_MOM1000_2h,hallmark_ifna
1664,33.79827,NK,IFNb_MOM1000_2h,hallmark_ifna
1665,33.141747,NK,IFNb_MOM1000_2h,hallmark_ifna
1666,33.244637,NK,IFNb_MOM1000_2h,hallmark_ifna
1667,32.56626,NK,IFNb_MOM1000_2h,hallmark_ifna
1668,32.585888,NK,IFNb_MOM1000_2h,hallmark_ifna
1669,32.342274,NK,IFNb_MOM1000_2h,hallmark_ifna
1670,34.193413,NK,IFNb_MOM1000_2h,hallmark_ifna
1671,34.273594,NK,IFNb_MOM1000_2h,hallmark_ifna
1672,32.617466,NK,IFNb_MOM1000_2h,hallmark_ifna
1673,33.67272,NK,IFNb_MOM1000_2h,hallmark_ifna
1674,33.169365,NK,IFNb_MOM1000_2h,hallmark_ifna
1675,33.430927,NK,IFNb_MOM1000_2h,hallmark_ifna
1676,33.120895,NK,IFNb_MOM1000_2h,hallmark_ifna
1677,33.86111,NK,IFNb_MOM1000_2h,hallmark_ifna
1678,33.95781,NK,IFNb_MOM1000_2h,hallmark_ifna
1679,33.828445,NK,IFNb_MOM1000_2h,hallmark_ifna
1680,33.672813,NK,IFNb_MOM1000_2h,hallmark_ifna
1681,33.66537,NK,IFNb_MOM1000_2h,hallmark_ifna
1682,34.140488,NK,IFNb_MOM1000_2h,hallmark_ifna
1683,33.79149,NK,IFNb_MOM1000_2h,hallmark_ifna
1684,33.386543,NK,IFNb_MOM1000_2h,hallmark_ifna
1685,33.002796,NK,IFNb_MOM1000_2h,hallmark_ifna
1686,34.18933,NK,IFNb_MOM1000_2h,hallmark_ifna
1687,33.081516,NK,IFNb_MOM1000_2h,hallmark_ifna
1688,33.103893,NK,IFNb_MOM1000_2h,hallmark_ifna
1689,33.04056,NK,IFNb_MOM1000_2h,hallmark_ifna
1690,33.519276,NK,IFNb_MOM1000_2h,hallmark_ifna
1691,33.456463,NK,IFNb_MOM1000_2h,hallmark_ifna
1692,33.577198,NK,IFNb_MOM1000_2h,hallmark_ifna
1693,33.289963,NK,IFNb_MOM1000_2h,hallmark_ifna
1694,33.2265,NK,IFNb_MOM1000_2h,hallmark_ifna
1695,34.340614,NK,IFNb_MOM1000_2h,hallmark_ifna
1696,33.743168,NK,IFNb_MOM1000_2h,hallmark_ifna
1697,33.434216,NK,IFNb_MOM1000_2h,hallmark_ifna
1698,33.345528,NK,IFNb_MOM1000_2h,hallmark_ifna
1699,33.57431,NK,IFNb_MOM1000_2h,hallmark_ifna
1700,30.74338,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1701,30.230991,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1702,29.907606,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1703,30.461634,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1704,30.383715,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1705,30.292122,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1706,30.661957,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1707,31.006866,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1708,30.106377,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1709,30.774328,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1710,30.550951,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1711,31.198406,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1712,30.61102,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1713,30.875164,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1714,30.71288,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1715,30.88197,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1716,30.483637,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1717,30.013813,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1718,30.684563,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1719,30.765284,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1720,31.04204,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1721,29.855196,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1722,31.621267,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1723,29.807919,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1724,30.316128,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1725,30.664434,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1726,30.016985,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1727,30.671339,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1728,30.699812,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1729,30.742857,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1730,30.563267,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1731,30.286268,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1732,30.569347,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1733,31.398758,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1734,30.626284,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1735,30.730837,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1736,30.671543,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1737,30.15552,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1738,29.881989,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1739,31.039482,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1740,30.220964,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1741,30.880335,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1742,30.439095,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1743,30.338747,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1744,30.83971,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1745,30.770832,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1746,31.086224,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1747,30.282442,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1748,30.05935,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1749,30.40579,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1750,30.679989,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1751,30.762205,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1752,30.218071,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1753,30.827208,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1754,30.337112,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1755,30.433931,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1756,30.433443,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1757,30.440254,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1758,31.34332,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1759,30.76491,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1760,30.286633,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1761,30.27262,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1762,30.886742,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1763,30.878708,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1764,30.72949,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1765,30.94086,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1766,30.489553,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1767,30.849575,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1768,30.438597,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1769,31.25986,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1770,30.694483,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1771,30.574747,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1772,30.49121,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1773,30.62894,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1774,30.505552,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1775,30.758415,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1776,31.01292,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1777,30.936058,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1778,31.044085,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1779,30.260992,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1780,30.809156,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1781,30.354378,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1782,31.05889,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1783,31.121479,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1784,30.86805,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1785,30.579798,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1786,30.769783,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1787,30.301735,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1788,30.28732,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1789,31.160553,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1790,31.03601,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1791,31.24182,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1792,30.440407,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1793,30.890955,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1794,30.58452,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1795,30.966877,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1796,30.432833,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1797,30.155449,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1798,31.167906,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1799,30.302048,Neutrophil,IFNb_MOM1000_2h,hallmark_ifna
1800,34.315376,pDC,IFNb_MOM1000_2h,hallmark_ifna
1801,32.13932,pDC,IFNb_MOM1000_2h,hallmark_ifna
1802,33.726986,pDC,IFNb_MOM1000_2h,hallmark_ifna
1803,32.53987,pDC,IFNb_MOM1000_2h,hallmark_ifna
1804,35.213776,pDC,IFNb_MOM1000_2h,hallmark_ifna
1805,32.256718,pDC,IFNb_MOM1000_2h,hallmark_ifna
1806,33.592697,pDC,IFNb_MOM1000_2h,hallmark_ifna
1807,32.561775,pDC,IFNb_MOM1000_2h,hallmark_ifna
1808,34.630653,pDC,IFNb_MOM1000_2h,hallmark_ifna
1809,33.142525,pDC,IFNb_MOM1000_2h,hallmark_ifna
1810,35.152645,pDC,IFNb_MOM1000_2h,hallmark_ifna
1811,36.48825,pDC,IFNb_MOM1000_2h,hallmark_ifna
1812,33.56341,pDC,IFNb_MOM1000_2h,hallmark_ifna
1813,33.135014,pDC,IFNb_MOM1000_2h,hallmark_ifna
1814,32.084335,pDC,IFNb_MOM1000_2h,hallmark_ifna
1815,34.310974,pDC,IFNb_MOM1000_2h,hallmark_ifna
1816,33.200813,pDC,IFNb_MOM1000_2h,hallmark_ifna
1817,31.506502,pDC,IFNb_MOM1000_2h,hallmark_ifna
1818,34.62824,pDC,IFNb_MOM1000_2h,hallmark_ifna
1819,34.425167,pDC,IFNb_MOM1000_2h,hallmark_ifna
1820,33.6762,pDC,IFNb_MOM1000_2h,hallmark_ifna
1821,32.808765,pDC,IFNb_MOM1000_2h,hallmark_ifna
1822,33.90087,pDC,IFNb_MOM1000_2h,hallmark_ifna
1823,32.218327,pDC,IFNb_MOM1000_2h,hallmark_ifna
1824,32.242283,pDC,IFNb_MOM1000_2h,hallmark_ifna
1825,33.119373,pDC,IFNb_MOM1000_2h,hallmark_ifna
1826,32.884937,pDC,IFNb_MOM1000_2h,hallmark_ifna
1827,33.5728,pDC,IFNb_MOM1000_2h,hallmark_ifna
1828,33.953262,pDC,IFNb_MOM1000_2h,hallmark_ifna
1829,35.260033,pDC,IFNb_MOM1000_2h,hallmark_ifna
1830,31.661257,pDC,IFNb_MOM1000_2h,hallmark_ifna
1831,31.98522,pDC,IFNb_MOM1000_2h,hallmark_ifna
1832,32.76309,pDC,IFNb_MOM1000_2h,hallmark_ifna
1833,34.904556,pDC,IFNb_MOM1000_2h,hallmark_ifna
1834,33.290173,pDC,IFNb_MOM1000_2h,hallmark_ifna
1835,33.51248,pDC,IFNb_MOM1000_2h,hallmark_ifna
1836,33.389267,pDC,IFNb_MOM1000_2h,hallmark_ifna
1837,33.084713,pDC,IFNb_MOM1000_2h,hallmark_ifna
1838,36.09041,pDC,IFNb_MOM1000_2h,hallmark_ifna
1839,32.87796,pDC,IFNb_MOM1000_2h,hallmark_ifna
1840,33.44662,pDC,IFNb_MOM1000_2h,hallmark_ifna
1841,34.245224,pDC,IFNb_MOM1000_2h,hallmark_ifna
1842,33.5807,pDC,IFNb_MOM1000_2h,hallmark_ifna
1843,33.68468,pDC,IFNb_MOM1000_2h,hallmark_ifna
1844,33.209095,pDC,IFNb_MOM1000_2h,hallmark_ifna
1845,34.3587,pDC,IFNb_MOM1000_2h,hallmark_ifna
1846,32.29566,pDC,IFNb_MOM1000_2h,hallmark_ifna
1847,34.139576,pDC,IFNb_MOM1000_2h,hallmark_ifna
1848,33.20018,pDC,IFNb_MOM1000_2h,hallmark_ifna
1849,33.780193,pDC,IFNb_MOM1000_2h,hallmark_ifna
1850,34.24824,pDC,IFNb_MOM1000_2h,hallmark_ifna
1851,34.029404,pDC,IFNb_MOM1000_2h,hallmark_ifna
1852,32.550278,pDC,IFNb_MOM1000_2h,hallmark_ifna
1853,31.556503,pDC,IFNb_MOM1000_2h,hallmark_ifna
1854,34.968056,pDC,IFNb_MOM1000_2h,hallmark_ifna
1855,32.92577,pDC,IFNb_MOM1000_2h,hallmark_ifna
1856,33.3879,pDC,IFNb_MOM1000_2h,hallmark_ifna
1857,33.395554,pDC,IFNb_MOM1000_2h,hallmark_ifna
1858,33.31049,pDC,IFNb_MOM1000_2h,hallmark_ifna
1859,31.38336,pDC,IFNb_MOM1000_2h,hallmark_ifna
1860,34.25373,pDC,IFNb_MOM1000_2h,hallmark_ifna
1861,34.034637,pDC,IFNb_MOM1000_2h,hallmark_ifna
1862,33.978626,pDC,IFNb_MOM1000_2h,hallmark_ifna
1863,33.04728,pDC,IFNb_MOM1000_2h,hallmark_ifna
1864,33.70755,pDC,IFNb_MOM1000_2h,hallmark_ifna
1865,33.647736,pDC,IFNb_MOM1000_2h,hallmark_ifna
1866,33.83763,pDC,IFNb_MOM1000_2h,hallmark_ifna
1867,33.510155,pDC,IFNb_MOM1000_2h,hallmark_ifna
1868,33.665215,pDC,IFNb_MOM1000_2h,hallmark_ifna
1869,33.41372,pDC,IFNb_MOM1000_2h,hallmark_ifna
1870,32.639786,pDC,IFNb_MOM1000_2h,hallmark_ifna
1871,33.648777,pDC,IFNb_MOM1000_2h,hallmark_ifna
1872,34.643322,pDC,IFNb_MOM1000_2h,hallmark_ifna
1873,33.7682,pDC,IFNb_MOM1000_2h,hallmark_ifna
1874,32.880238,pDC,IFNb_MOM1000_2h,hallmark_ifna
1875,33.83886,pDC,IFNb_MOM1000_2h,hallmark_ifna
1876,32.73304,pDC,IFNb_MOM1000_2h,hallmark_ifna
1877,34.257507,pDC,IFNb_MOM1000_2h,hallmark_ifna
1878,34.484932,pDC,IFNb_MOM1000_2h,hallmark_ifna
1879,31.891813,pDC,IFNb_MOM1000_2h,hallmark_ifna
1880,34.833115,pDC,IFNb_MOM1000_2h,hallmark_ifna
1881,32.76306,pDC,IFNb_MOM1000_2h,hallmark_ifna
1882,32.81752,pDC,IFNb_MOM1000_2h,hallmark_ifna
1883,34.9075,pDC,IFNb_MOM1000_2h,hallmark_ifna
1884,32.50196,pDC,IFNb_MOM1000_2h,hallmark_ifna
1885,32.281895,pDC,IFNb_MOM1000_2h,hallmark_ifna
1886,33.768436,pDC,IFNb_MOM1000_2h,hallmark_ifna
1887,33.24627,pDC,IFNb_MOM1000_2h,hallmark_ifna
1888,33.505913,pDC,IFNb_MOM1000_2h,hallmark_ifna
1889,33.5807,pDC,IFNb_MOM1000_2h,hallmark_ifna
1890,34.060448,pDC,IFNb_MOM1000_2h,hallmark_ifna
1891,32.96309,pDC,IFNb_MOM1000_2h,hallmark_ifna
1892,33.66423,pDC,IFNb_MOM1000_2h,hallmark_ifna
1893,31.607573,pDC,IFNb_MOM1000_2h,hallmark_ifna
1894,33.564682,pDC,IFNb_MOM1000_2h,hallmark_ifna
1895,33.27616,pDC,IFNb_MOM1000_2h,hallmark_ifna
1896,31.912704,pDC,IFNb_MOM1000_2h,hallmark_ifna
1897,35.04923,pDC,IFNb_MOM1000_2h,hallmark_ifna
1898,33.921455,pDC,IFNb_MOM1000_2h,hallmark_ifna
1899,33.895092,pDC,IFNb_MOM1000_2h,hallmark_ifna
1900,34.67892,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1901,35.431835,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1902,32.84406,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1903,36.072643,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1904,39.511543,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1905,39.888115,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1906,33.31617,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1907,37.962395,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1908,43.322838,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1909,33.438423,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1910,33.695114,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1911,35.278038,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1912,36.31735,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1913,35.99508,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1914,38.47303,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1915,35.085712,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1916,31.189144,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1917,30.256336,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1918,37.27819,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1919,33.74775,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1920,36.8794,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1921,34.976883,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1922,34.75416,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1923,30.079693,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1924,33.791084,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1925,30.914328,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1926,34.359955,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1927,33.930763,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1928,36.585155,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1929,32.98607,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1930,33.25524,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1931,37.11313,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1932,34.65049,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1933,35.95239,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1934,32.582874,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1935,34.29676,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1936,34.801838,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1937,33.851006,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1938,33.58164,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1939,35.387486,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1940,35.494774,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
1941,28.464163,Plasmablast,IFNb_MOM1000_2h,hallmark_ifna
