,mean_value,CellType,treatment,hallmark
1295,8.548439,CD8T,IFNb_MOM1000_2h,hallmark_ifnb
1296,8.529782,CD8T,IFNb_MOM1000_2h,hallmark_ifnb
1297,8.805809,CD8T,IFNb_MOM1000_2h,hallmark_ifnb
1298,8.49257,CD8T,IFNb_MOM1000_2h,hallmark_ifnb
1299,8.495091,CD8T,IFNb_MOM1000_2h,hallmark_ifnb
1300,9.293252,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1301,9.1685705,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1302,9.52484,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1303,9.271375,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1304,9.448407,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1305,9.349062,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1306,9.501899,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1307,9.4270735,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1308,9.33412,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1309,9.333634,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1310,9.261605,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1311,9.523154,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1312,9.543701,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1313,9.311269,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1314,9.701193,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1315,9.552344,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1316,9.245727,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1317,9.362406,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1318,9.6768465,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1319,9.395531,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1320,9.340965,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1321,9.734639,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1322,9.4730425,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1323,9.316981,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1324,9.4831,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1325,9.401999,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1326,9.252817,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1327,9.555137,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1328,9.443519,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1329,9.565263,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1330,9.648847,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1331,9.618238,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1332,9.345742,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1333,9.369522,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1334,9.3578205,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1335,9.452936,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1336,9.449272,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1337,9.411713,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1338,9.172585,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1339,9.062051,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1340,9.498653,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1341,9.421045,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1342,9.073621,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1343,9.30445,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1344,9.600409,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1345,9.581032,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1346,9.47926,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1347,9.286977,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1348,9.596037,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1349,9.425843,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1350,9.306391,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1351,9.290399,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1352,8.945831,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1353,9.568873,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1354,9.632886,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1355,9.360775,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1356,9.400357,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1357,9.365878,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1358,9.467403,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1359,9.546159,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1360,9.380211,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1361,9.250403,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1362,9.359063,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1363,9.366747,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1364,9.395192,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1365,9.519592,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1366,9.33552,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1367,9.295287,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1368,9.455921,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1369,9.619903,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1370,9.336309,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1371,9.287185,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1372,9.437424,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1373,9.32643,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1374,9.628296,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1375,9.440896,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1376,9.4052105,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1377,9.49577,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1378,9.546669,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1379,9.471971,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1380,9.339151,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1381,9.179193,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1382,9.142558,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1383,9.321769,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1384,9.365446,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1385,9.309572,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1386,9.409242,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1387,9.500313,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1388,9.585367,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1389,9.3897505,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1390,9.450056,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1391,9.382301,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1392,9.406032,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1393,9.270878,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1394,9.438368,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1395,9.480725,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1396,9.257405,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1397,9.609027,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1398,9.314188,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1399,9.402636,Monocyte,IFNb_MOM1000_2h,hallmark_ifnb
1400,7.390261,DC,IFNb_MOM1000_2h,hallmark_ifnb
1401,7.422165,DC,IFNb_MOM1000_2h,hallmark_ifnb
1402,8.023647,DC,IFNb_MOM1000_2h,hallmark_ifnb
1403,7.61846,DC,IFNb_MOM1000_2h,hallmark_ifnb
1404,7.253536,DC,IFNb_MOM1000_2h,hallmark_ifnb
1405,8.07674,DC,IFNb_MOM1000_2h,hallmark_ifnb
1406,7.953098,DC,IFNb_MOM1000_2h,hallmark_ifnb
1407,8.299495,DC,IFNb_MOM1000_2h,hallmark_ifnb
1408,7.391493,DC,IFNb_MOM1000_2h,hallmark_ifnb
1409,7.6466093,DC,IFNb_MOM1000_2h,hallmark_ifnb
1410,7.6540303,DC,IFNb_MOM1000_2h,hallmark_ifnb
1411,7.991738,DC,IFNb_MOM1000_2h,hallmark_ifnb
1412,8.262058,DC,IFNb_MOM1000_2h,hallmark_ifnb
1413,7.082348,DC,IFNb_MOM1000_2h,hallmark_ifnb
1414,8.13499,DC,IFNb_MOM1000_2h,hallmark_ifnb
1415,7.0979767,DC,IFNb_MOM1000_2h,hallmark_ifnb
1416,7.792407,DC,IFNb_MOM1000_2h,hallmark_ifnb
1417,7.7465696,DC,IFNb_MOM1000_2h,hallmark_ifnb
1418,8.139502,DC,IFNb_MOM1000_2h,hallmark_ifnb
1419,7.7240853,DC,IFNb_MOM1000_2h,hallmark_ifnb
1420,8.3111315,DC,IFNb_MOM1000_2h,hallmark_ifnb
1421,7.5008082,DC,IFNb_MOM1000_2h,hallmark_ifnb
1422,8.154633,DC,IFNb_MOM1000_2h,hallmark_ifnb
1423,8.379392,DC,IFNb_MOM1000_2h,hallmark_ifnb
1424,8.323818,DC,IFNb_MOM1000_2h,hallmark_ifnb
1425,7.21554,DC,IFNb_MOM1000_2h,hallmark_ifnb
1426,7.4573293,DC,IFNb_MOM1000_2h,hallmark_ifnb
1427,7.383824,DC,IFNb_MOM1000_2h,hallmark_ifnb
1428,7.155566,DC,IFNb_MOM1000_2h,hallmark_ifnb
1429,7.9587774,DC,IFNb_MOM1000_2h,hallmark_ifnb
1430,7.0075784,DC,IFNb_MOM1000_2h,hallmark_ifnb
1431,7.449401,DC,IFNb_MOM1000_2h,hallmark_ifnb
1432,8.06713,DC,IFNb_MOM1000_2h,hallmark_ifnb
1433,8.034219,DC,IFNb_MOM1000_2h,hallmark_ifnb
1434,7.438118,DC,IFNb_MOM1000_2h,hallmark_ifnb
1435,8.17123,DC,IFNb_MOM1000_2h,hallmark_ifnb
1436,8.538128,DC,IFNb_MOM1000_2h,hallmark_ifnb
1437,7.2884593,DC,IFNb_MOM1000_2h,hallmark_ifnb
1438,7.9999437,DC,IFNb_MOM1000_2h,hallmark_ifnb
1439,7.3786073,DC,IFNb_MOM1000_2h,hallmark_ifnb
1440,8.221557,DC,IFNb_MOM1000_2h,hallmark_ifnb
1441,8.260871,DC,IFNb_MOM1000_2h,hallmark_ifnb
1442,7.553022,DC,IFNb_MOM1000_2h,hallmark_ifnb
1443,7.8473134,DC,IFNb_MOM1000_2h,hallmark_ifnb
1444,7.95198,DC,IFNb_MOM1000_2h,hallmark_ifnb
1445,7.839435,DC,IFNb_MOM1000_2h,hallmark_ifnb
1446,7.2915864,DC,IFNb_MOM1000_2h,hallmark_ifnb
1447,7.493865,DC,IFNb_MOM1000_2h,hallmark_ifnb
1448,8.031321,DC,IFNb_MOM1000_2h,hallmark_ifnb
1449,7.996927,DC,IFNb_MOM1000_2h,hallmark_ifnb
1450,7.666012,DC,IFNb_MOM1000_2h,hallmark_ifnb
1451,8.38211,DC,IFNb_MOM1000_2h,hallmark_ifnb
1452,8.325608,DC,IFNb_MOM1000_2h,hallmark_ifnb
1453,8.351421,DC,IFNb_MOM1000_2h,hallmark_ifnb
1454,7.92516,DC,IFNb_MOM1000_2h,hallmark_ifnb
1455,6.8129697,DC,IFNb_MOM1000_2h,hallmark_ifnb
1456,8.023805,DC,IFNb_MOM1000_2h,hallmark_ifnb
1457,8.070891,DC,IFNb_MOM1000_2h,hallmark_ifnb
1458,7.598934,DC,IFNb_MOM1000_2h,hallmark_ifnb
1459,7.653172,DC,IFNb_MOM1000_2h,hallmark_ifnb
1460,7.7542005,DC,IFNb_MOM1000_2h,hallmark_ifnb
1461,7.2633843,DC,IFNb_MOM1000_2h,hallmark_ifnb
1462,7.8929167,DC,IFNb_MOM1000_2h,hallmark_ifnb
1463,7.074879,DC,IFNb_MOM1000_2h,hallmark_ifnb
1464,7.492876,DC,IFNb_MOM1000_2h,hallmark_ifnb
1465,7.4068737,DC,IFNb_MOM1000_2h,hallmark_ifnb
1466,7.312578,DC,IFNb_MOM1000_2h,hallmark_ifnb
1467,7.895001,DC,IFNb_MOM1000_2h,hallmark_ifnb
1468,8.080173,DC,IFNb_MOM1000_2h,hallmark_ifnb
1469,8.559565,DC,IFNb_MOM1000_2h,hallmark_ifnb
1470,7.9609337,DC,IFNb_MOM1000_2h,hallmark_ifnb
1471,7.763859,DC,IFNb_MOM1000_2h,hallmark_ifnb
1472,7.3630295,DC,IFNb_MOM1000_2h,hallmark_ifnb
1473,7.0691104,DC,IFNb_MOM1000_2h,hallmark_ifnb
1474,7.5406766,DC,IFNb_MOM1000_2h,hallmark_ifnb
1475,7.5522423,DC,IFNb_MOM1000_2h,hallmark_ifnb
1476,7.6119657,DC,IFNb_MOM1000_2h,hallmark_ifnb
1477,7.6867065,DC,IFNb_MOM1000_2h,hallmark_ifnb
1478,6.8304954,DC,IFNb_MOM1000_2h,hallmark_ifnb
1479,7.8820925,DC,IFNb_MOM1000_2h,hallmark_ifnb
1480,7.5532427,DC,IFNb_MOM1000_2h,hallmark_ifnb
1481,7.5230784,DC,IFNb_MOM1000_2h,hallmark_ifnb
1482,7.114554,DC,IFNb_MOM1000_2h,hallmark_ifnb
1483,8.395569,DC,IFNb_MOM1000_2h,hallmark_ifnb
1484,7.096605,DC,IFNb_MOM1000_2h,hallmark_ifnb
1485,8.001444,DC,IFNb_MOM1000_2h,hallmark_ifnb
1486,7.5061007,DC,IFNb_MOM1000_2h,hallmark_ifnb
1487,6.9940543,DC,IFNb_MOM1000_2h,hallmark_ifnb
1488,7.909787,DC,IFNb_MOM1000_2h,hallmark_ifnb
1489,8.139385,DC,IFNb_MOM1000_2h,hallmark_ifnb
1490,7.6332684,DC,IFNb_MOM1000_2h,hallmark_ifnb
1491,7.771685,DC,IFNb_MOM1000_2h,hallmark_ifnb
1492,7.956812,DC,IFNb_MOM1000_2h,hallmark_ifnb
1493,7.6480813,DC,IFNb_MOM1000_2h,hallmark_ifnb
1494,8.021032,DC,IFNb_MOM1000_2h,hallmark_ifnb
1495,8.749481,DC,IFNb_MOM1000_2h,hallmark_ifnb
1496,7.618515,DC,IFNb_MOM1000_2h,hallmark_ifnb
1497,7.109608,DC,IFNb_MOM1000_2h,hallmark_ifnb
1498,7.920003,DC,IFNb_MOM1000_2h,hallmark_ifnb
1499,7.9449267,DC,IFNb_MOM1000_2h,hallmark_ifnb
1500,7.661591,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1501,7.782283,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1502,7.5151873,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1503,8.281352,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1504,8.835241,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1505,7.9836645,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1506,7.3672724,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1507,8.801449,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1508,8.018682,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1509,8.046342,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1510,7.552749,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1511,8.672815,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1512,7.5263004,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1513,7.066995,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1514,9.431829,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1515,8.409155,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1516,7.617009,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1517,7.937119,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1518,8.867039,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1519,9.316846,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1520,8.814018,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1521,7.327096,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1522,7.8330474,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1523,8.149042,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1524,8.374478,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1525,8.27516,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1526,7.961662,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1527,9.367424,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1528,6.9371767,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1529,6.9300995,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1530,8.679797,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1531,7.803851,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1532,7.3834157,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1533,8.72969,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1534,7.832722,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1535,6.257255,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1536,7.0380883,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1537,8.440617,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1538,7.7751102,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1539,8.065788,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1540,8.266604,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1541,8.671107,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1542,7.304711,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1543,7.4147887,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1544,8.118286,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1545,8.963938,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1546,7.9987726,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1547,8.409662,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1548,9.621738,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1549,8.27247,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1550,8.429722,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1551,7.123971,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1552,8.090139,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1553,8.365802,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1554,8.170774,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1555,6.42851,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1556,9.131915,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1557,9.168599,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1558,7.33886,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1559,7.944336,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1560,8.010957,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1561,8.153056,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1562,7.3708415,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1563,8.507735,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1564,8.055478,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1565,8.525666,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1566,6.7052045,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1567,7.9854107,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1568,7.9086776,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1569,8.788593,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1570,8.386072,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1571,9.056658,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1572,8.739206,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1573,7.5117316,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1574,8.900288,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1575,7.3230085,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1576,7.3775373,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1577,8.135105,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1578,9.112707,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1579,7.4760036,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1580,7.0431476,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1581,8.45995,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1582,7.863927,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1583,8.931875,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1584,8.411633,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1585,7.8010283,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1586,7.737788,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1587,8.157973,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1588,7.222323,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1589,7.971948,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1590,7.268717,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1591,7.298754,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1592,7.1999617,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1593,9.130955,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1594,7.8386207,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1595,7.8734255,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1596,8.882882,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1597,7.972109,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1598,8.369771,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1599,7.846747,Eosinophil,IFNb_MOM1000_2h,hallmark_ifnb
1600,8.650159,NK,IFNb_MOM1000_2h,hallmark_ifnb
1601,8.953835,NK,IFNb_MOM1000_2h,hallmark_ifnb
1602,8.802917,NK,IFNb_MOM1000_2h,hallmark_ifnb
1603,8.83712,NK,IFNb_MOM1000_2h,hallmark_ifnb
1604,8.805201,NK,IFNb_MOM1000_2h,hallmark_ifnb
1605,8.707628,NK,IFNb_MOM1000_2h,hallmark_ifnb
1606,9.016364,NK,IFNb_MOM1000_2h,hallmark_ifnb
1607,9.142281,NK,IFNb_MOM1000_2h,hallmark_ifnb
1608,8.654839,NK,IFNb_MOM1000_2h,hallmark_ifnb
1609,8.775668,NK,IFNb_MOM1000_2h,hallmark_ifnb
1610,8.441415,NK,IFNb_MOM1000_2h,hallmark_ifnb
1611,8.884156,NK,IFNb_MOM1000_2h,hallmark_ifnb
1612,8.607713,NK,IFNb_MOM1000_2h,hallmark_ifnb
1613,8.75266,NK,IFNb_MOM1000_2h,hallmark_ifnb
1614,8.987951,NK,IFNb_MOM1000_2h,hallmark_ifnb
1615,8.442335,NK,IFNb_MOM1000_2h,hallmark_ifnb
1616,8.255664,NK,IFNb_MOM1000_2h,hallmark_ifnb
1617,9.101537,NK,IFNb_MOM1000_2h,hallmark_ifnb
1618,8.746329,NK,IFNb_MOM1000_2h,hallmark_ifnb
1619,8.819993,NK,IFNb_MOM1000_2h,hallmark_ifnb
1620,8.9002695,NK,IFNb_MOM1000_2h,hallmark_ifnb
1621,8.519558,NK,IFNb_MOM1000_2h,hallmark_ifnb
1622,8.71741,NK,IFNb_MOM1000_2h,hallmark_ifnb
1623,8.586884,NK,IFNb_MOM1000_2h,hallmark_ifnb
1624,8.46652,NK,IFNb_MOM1000_2h,hallmark_ifnb
1625,8.958494,NK,IFNb_MOM1000_2h,hallmark_ifnb
1626,8.29812,NK,IFNb_MOM1000_2h,hallmark_ifnb
1627,8.730069,NK,IFNb_MOM1000_2h,hallmark_ifnb
1628,8.804273,NK,IFNb_MOM1000_2h,hallmark_ifnb
1629,8.442244,NK,IFNb_MOM1000_2h,hallmark_ifnb
1630,8.952203,NK,IFNb_MOM1000_2h,hallmark_ifnb
1631,8.46813,NK,IFNb_MOM1000_2h,hallmark_ifnb
1632,8.52794,NK,IFNb_MOM1000_2h,hallmark_ifnb
1633,8.928236,NK,IFNb_MOM1000_2h,hallmark_ifnb
1634,8.637699,NK,IFNb_MOM1000_2h,hallmark_ifnb
1635,8.765565,NK,IFNb_MOM1000_2h,hallmark_ifnb
1636,8.743089,NK,IFNb_MOM1000_2h,hallmark_ifnb
1637,8.640985,NK,IFNb_MOM1000_2h,hallmark_ifnb
1638,8.865959,NK,IFNb_MOM1000_2h,hallmark_ifnb
1639,8.730383,NK,IFNb_MOM1000_2h,hallmark_ifnb
1640,9.067066,NK,IFNb_MOM1000_2h,hallmark_ifnb
1641,8.425134,NK,IFNb_MOM1000_2h,hallmark_ifnb
1642,8.505728,NK,IFNb_MOM1000_2h,hallmark_ifnb
1643,8.78641,NK,IFNb_MOM1000_2h,hallmark_ifnb
1644,8.770937,NK,IFNb_MOM1000_2h,hallmark_ifnb
1645,8.507001,NK,IFNb_MOM1000_2h,hallmark_ifnb
1646,8.820263,NK,IFNb_MOM1000_2h,hallmark_ifnb
1647,9.00383,NK,IFNb_MOM1000_2h,hallmark_ifnb
1648,8.782006,NK,IFNb_MOM1000_2h,hallmark_ifnb
1649,8.641709,NK,IFNb_MOM1000_2h,hallmark_ifnb
1650,8.754446,NK,IFNb_MOM1000_2h,hallmark_ifnb
1651,8.5917,NK,IFNb_MOM1000_2h,hallmark_ifnb
1652,8.8775015,NK,IFNb_MOM1000_2h,hallmark_ifnb
1653,8.33022,NK,IFNb_MOM1000_2h,hallmark_ifnb
1654,8.900872,NK,IFNb_MOM1000_2h,hallmark_ifnb
1655,8.68331,NK,IFNb_MOM1000_2h,hallmark_ifnb
1656,8.740011,NK,IFNb_MOM1000_2h,hallmark_ifnb
1657,8.665053,NK,IFNb_MOM1000_2h,hallmark_ifnb
1658,8.552297,NK,IFNb_MOM1000_2h,hallmark_ifnb
1659,8.588497,NK,IFNb_MOM1000_2h,hallmark_ifnb
1660,8.912493,NK,IFNb_MOM1000_2h,hallmark_ifnb
1661,8.99387,NK,IFNb_MOM1000_2h,hallmark_ifnb
1662,8.344704,NK,IFNb_MOM1000_2h,hallmark_ifnb
1663,8.55746,NK,IFNb_MOM1000_2h,hallmark_ifnb
1664,8.671828,NK,IFNb_MOM1000_2h,hallmark_ifnb
1665,8.901103,NK,IFNb_MOM1000_2h,hallmark_ifnb
1666,8.687134,NK,IFNb_MOM1000_2h,hallmark_ifnb
1667,8.700991,NK,IFNb_MOM1000_2h,hallmark_ifnb
1668,8.571124,NK,IFNb_MOM1000_2h,hallmark_ifnb
1669,8.655242,NK,IFNb_MOM1000_2h,hallmark_ifnb
1670,8.491499,NK,IFNb_MOM1000_2h,hallmark_ifnb
1671,9.223084,NK,IFNb_MOM1000_2h,hallmark_ifnb
